image_id,filename,dataset_source,label,country_code,topic_cluster,topic_similar_images,topic_similarity_count,color_cluster,color_similar_images,color_similarity_count,country_similar_images,country_similarity_count,total_similar_images,recommendation_quality
1915,RU-84.jpg,countries,RU,RU,1,"['ANONYMOUS-105.jpg', 'ANONYMOUS-112.jpg', 'ANONYMOUS-113.jpg', 'ANONYMOUS-118.jpg', 'ANONYMOUS-119.jpg', 'ANONYMOUS-122.jpg', 'ANONYMOUS-126.jpg', 'ANONYMOUS-127.jpg', 'ANONYMOUS-13.jpg', 'ANONYMOUS-139.jpg', 'ANONYMOUS-140.jpg', 'ANONYMOUS-150.jpg', 'ANONYMOUS-152.jpg', 'ANONYMOUS-156.jpg', 'ANONYMOUS-158.jpg']",15,2,"['ANONYMOUS-1.jpg', 'ANONYMOUS-109.jpg', 'ANONYMOUS-11.jpg', 'ANONYMOUS-110.jpg', 'ANONYMOUS-111.jpg', 'ANONYMOUS-113.jpg', 'ANONYMOUS-114.jpg', 'ANONYMOUS-115.jpg', 'ANONYMOUS-12.jpg', 'ANONYMOUS-136.jpg']",10,"['RU-0.jpg', 'RU-1.jpg', 'RU-10.jpg', 'RU-100.jpg', 'RU-101.jpg', 'RU-102.jpg', 'RU-103.jpg', 'RU-104.jpg']",8,32,24.4
1916,RU-85.jpg,countries,RU,RU,3,"['ANONYMOUS-115.jpg', 'ANONYMOUS-125.jpg', 'ANONYMOUS-129.jpg', 'ANONYMOUS-138.jpg', 'ANONYMOUS-147.jpg', 'ANONYMOUS-151.jpg', 'ANONYMOUS-154.jpg', 'ANONYMOUS-164.jpg', 'ANONYMOUS-175.jpg', 'ANONYMOUS-177.jpg', 'ANONYMOUS-182.jpg', 'ANONYMOUS-187.jpg', 'ANONYMOUS-196.jpg', 'ANONYMOUS-208.jpg', 'ANONYMOUS-213.jpg']",15,5,"['ANONYMOUS-102.jpg', 'ANONYMOUS-117.jpg', 'ANONYMOUS-120.jpg', 'ANONYMOUS-128.jpg', 'ANONYMOUS-130.jpg', 'ANONYMOUS-132.jpg', 'ANONYMOUS-133.jpg', 'ANONYMOUS-134.jpg', 'ANONYMOUS-135.jpg', 'ANONYMOUS-142.jpg']",10,"['RU-0.jpg', 'RU-1.jpg', 'RU-10.jpg', 'RU-100.jpg', 'RU-101.jpg', 'RU-102.jpg', 'RU-103.jpg', 'RU-104.jpg']",8,33,24.4
1917,RU-86.jpg,countries,RU,RU,6,"['ANONYMOUS-1.jpg', 'ANONYMOUS-101.jpg', 'ANONYMOUS-107.jpg', 'ANONYMOUS-12.jpg', 'ANONYMOUS-120.jpg', 'ANONYMOUS-121.jpg', 'ANONYMOUS-141.jpg', 'ANONYMOUS-143.jpg', 'ANONYMOUS-144.jpg', 'ANONYMOUS-155.jpg', 'ANONYMOUS-157.jpg', 'ANONYMOUS-161.jpg', 'ANONYMOUS-172.jpg', 'ANONYMOUS-178.jpg', 'ANONYMOUS-185.jpg']",15,5,"['ANONYMOUS-102.jpg', 'ANONYMOUS-117.jpg', 'ANONYMOUS-120.jpg', 'ANONYMOUS-128.jpg', 'ANONYMOUS-130.jpg', 'ANONYMOUS-132.jpg', 'ANONYMOUS-133.jpg', 'ANONYMOUS-134.jpg', 'ANONYMOUS-135.jpg', 'ANONYMOUS-142.jpg']",10,"['RU-0.jpg', 'RU-1.jpg', 'RU-10.jpg', 'RU-100.jpg', 'RU-101.jpg', 'RU-102.jpg', 'RU-103.jpg', 'RU-104.jpg']",8,32,24.4
1918,RU-87.jpg,countries,RU,RU,3,"['ANONYMOUS-115.jpg', 'ANONYMOUS-125.jpg', 'ANONYMOUS-129.jpg', 'ANONYMOUS-138.jpg', 'ANONYMOUS-147.jpg', 'ANONYMOUS-151.jpg', 'ANONYMOUS-154.jpg', 'ANONYMOUS-164.jpg', 'ANONYMOUS-175.jpg', 'ANONYMOUS-177.jpg', 'ANONYMOUS-182.jpg', 'ANONYMOUS-187.jpg', 'ANONYMOUS-196.jpg', 'ANONYMOUS-208.jpg', 'ANONYMOUS-213.jpg']",15,4,"['ANONYMOUS-105.jpg', 'ANONYMOUS-107.jpg', 'ANONYMOUS-112.jpg', 'ANONYMOUS-122.jpg', 'ANONYMOUS-125.jpg', 'ANONYMOUS-139.jpg', 'ANONYMOUS-148.jpg', 'ANONYMOUS-158.jpg', 'ANONYMOUS-176.jpg', 'ANONYMOUS-179.jpg']",10,"['RU-0.jpg', 'RU-1.jpg', 'RU-10.jpg', 'RU-100.jpg', 'RU-101.jpg', 'RU-102.jpg', 'RU-103.jpg', 'RU-104.jpg']",8,32,24.4
1919,RU-88.jpg,countries,RU,RU,3,"['ANONYMOUS-115.jpg', 'ANONYMOUS-125.jpg', 'ANONYMOUS-129.jpg', 'ANONYMOUS-138.jpg', 'ANONYMOUS-147.jpg', 'ANONYMOUS-151.jpg', 'ANONYMOUS-154.jpg', 'ANONYMOUS-164.jpg', 'ANONYMOUS-175.jpg', 'ANONYMOUS-177.jpg', 'ANONYMOUS-182.jpg', 'ANONYMOUS-187.jpg', 'ANONYMOUS-196.jpg', 'ANONYMOUS-208.jpg', 'ANONYMOUS-213.jpg']",15,0,"['ANONYMOUS-0.jpg', 'ANONYMOUS-100.jpg', 'ANONYMOUS-101.jpg', 'ANONYMOUS-103.jpg', 'ANONYMOUS-106.jpg', 'ANONYMOUS-108.jpg', 'ANONYMOUS-118.jpg', 'ANONYMOUS-121.jpg', 'ANONYMOUS-124.jpg', 'ANONYMOUS-14.jpg']",10,"['RU-0.jpg', 'RU-1.jpg', 'RU-10.jpg', 'RU-100.jpg', 'RU-101.jpg', 'RU-102.jpg', 'RU-103.jpg', 'RU-104.jpg']",8,33,24.4
1920,RU-89.jpg,countries,RU,RU,2,"['ANONYMOUS-102.jpg', 'ANONYMOUS-103.jpg', 'ANONYMOUS-109.jpg', 'ANONYMOUS-132.jpg', 'ANONYMOUS-137.jpg', 'ANONYMOUS-153.jpg', 'ANONYMOUS-160.jpg', 'ANONYMOUS-166.jpg', 'ANONYMOUS-18.jpg', 'ANONYMOUS-195.jpg', 'ANONYMOUS-223.jpg', 'ANONYMOUS-225.jpg', 'ANONYMOUS-238.jpg', 'ANONYMOUS-246.jpg', 'ANONYMOUS-26.jpg']",15,4,"['ANONYMOUS-105.jpg', 'ANONYMOUS-107.jpg', 'ANONYMOUS-112.jpg', 'ANONYMOUS-122.jpg', 'ANONYMOUS-125.jpg', 'ANONYMOUS-139.jpg', 'ANONYMOUS-148.jpg', 'ANONYMOUS-158.jpg', 'ANONYMOUS-176.jpg', 'ANONYMOUS-179.jpg']",10,"['RU-0.jpg', 'RU-1.jpg', 'RU-10.jpg', 'RU-100.jpg', 'RU-101.jpg', 'RU-102.jpg', 'RU-103.jpg', 'RU-104.jpg']",8,33,24.4
1921,RU-9.jpg,countries,RU,RU,6,"['ANONYMOUS-1.jpg', 'ANONYMOUS-101.jpg', 'ANONYMOUS-107.jpg', 'ANONYMOUS-12.jpg', 'ANONYMOUS-120.jpg', 'ANONYMOUS-121.jpg', 'ANONYMOUS-141.jpg', 'ANONYMOUS-143.jpg', 'ANONYMOUS-144.jpg', 'ANONYMOUS-155.jpg', 'ANONYMOUS-157.jpg', 'ANONYMOUS-161.jpg', 'ANONYMOUS-172.jpg', 'ANONYMOUS-178.jpg', 'ANONYMOUS-185.jpg']",15,2,"['ANONYMOUS-1.jpg', 'ANONYMOUS-109.jpg', 'ANONYMOUS-11.jpg', 'ANONYMOUS-110.jpg', 'ANONYMOUS-111.jpg', 'ANONYMOUS-113.jpg', 'ANONYMOUS-114.jpg', 'ANONYMOUS-115.jpg', 'ANONYMOUS-12.jpg', 'ANONYMOUS-136.jpg']",10,"['RU-0.jpg', 'RU-1.jpg', 'RU-10.jpg', 'RU-100.jpg', 'RU-101.jpg', 'RU-102.jpg', 'RU-103.jpg', 'RU-104.jpg']",8,31,24.4
1922,RU-90.jpg,countries,RU,RU,2,"['ANONYMOUS-102.jpg', 'ANONYMOUS-103.jpg', 'ANONYMOUS-109.jpg', 'ANONYMOUS-132.jpg', 'ANONYMOUS-137.jpg', 'ANONYMOUS-153.jpg', 'ANONYMOUS-160.jpg', 'ANONYMOUS-166.jpg', 'ANONYMOUS-18.jpg', 'ANONYMOUS-195.jpg', 'ANONYMOUS-223.jpg', 'ANONYMOUS-225.jpg', 'ANONYMOUS-238.jpg', 'ANONYMOUS-246.jpg', 'ANONYMOUS-26.jpg']",15,5,"['ANONYMOUS-102.jpg', 'ANONYMOUS-117.jpg', 'ANONYMOUS-120.jpg', 'ANONYMOUS-128.jpg', 'ANONYMOUS-130.jpg', 'ANONYMOUS-132.jpg', 'ANONYMOUS-133.jpg', 'ANONYMOUS-134.jpg', 'ANONYMOUS-135.jpg', 'ANONYMOUS-142.jpg']",10,"['RU-0.jpg', 'RU-1.jpg', 'RU-10.jpg', 'RU-100.jpg', 'RU-101.jpg', 'RU-102.jpg', 'RU-103.jpg', 'RU-104.jpg']",8,31,24.4
1923,RU-91.jpg,countries,RU,RU,8,"['ANONYMOUS-106.jpg', 'ANONYMOUS-124.jpg', 'ANONYMOUS-149.jpg', 'ANONYMOUS-165.jpg', 'ANONYMOUS-174.jpg', 'ANONYMOUS-191.jpg', 'ANONYMOUS-201.jpg', 'ANONYMOUS-222.jpg', 'ANONYMOUS-227.jpg', 'ANONYMOUS-228.jpg', 'ANONYMOUS-331.jpg', 'ANONYMOUS-353.jpg', 'ANONYMOUS-356.jpg', 'ANONYMOUS-360.jpg', 'ANONYMOUS-38.jpg']",15,2,"['ANONYMOUS-1.jpg', 'ANONYMOUS-109.jpg', 'ANONYMOUS-11.jpg', 'ANONYMOUS-110.jpg', 'ANONYMOUS-111.jpg', 'ANONYMOUS-113.jpg', 'ANONYMOUS-114.jpg', 'ANONYMOUS-115.jpg', 'ANONYMOUS-12.jpg', 'ANONYMOUS-136.jpg']",10,"['RU-0.jpg', 'RU-1.jpg', 'RU-10.jpg', 'RU-100.jpg', 'RU-101.jpg', 'RU-102.jpg', 'RU-103.jpg', 'RU-104.jpg']",8,33,24.4
1924,RU-92.jpg,countries,RU,RU,6,"['ANONYMOUS-1.jpg', 'ANONYMOUS-101.jpg', 'ANONYMOUS-107.jpg', 'ANONYMOUS-12.jpg', 'ANONYMOUS-120.jpg', 'ANONYMOUS-121.jpg', 'ANONYMOUS-141.jpg', 'ANONYMOUS-143.jpg', 'ANONYMOUS-144.jpg', 'ANONYMOUS-155.jpg', 'ANONYMOUS-157.jpg', 'ANONYMOUS-161.jpg', 'ANONYMOUS-172.jpg', 'ANONYMOUS-178.jpg', 'ANONYMOUS-185.jpg']",15,2,"['ANONYMOUS-1.jpg', 'ANONYMOUS-109.jpg', 'ANONYMOUS-11.jpg', 'ANONYMOUS-110.jpg', 'ANONYMOUS-111.jpg', 'ANONYMOUS-113.jpg', 'ANONYMOUS-114.jpg', 'ANONYMOUS-115.jpg', 'ANONYMOUS-12.jpg', 'ANONYMOUS-136.jpg']",10,"['RU-0.jpg', 'RU-1.jpg', 'RU-10.jpg', 'RU-100.jpg', 'RU-101.jpg', 'RU-102.jpg', 'RU-103.jpg', 'RU-104.jpg']",8,31,24.4
1925,RU-93.jpg,countries,RU,RU,6,"['ANONYMOUS-1.jpg', 'ANONYMOUS-101.jpg', 'ANONYMOUS-107.jpg', 'ANONYMOUS-12.jpg', 'ANONYMOUS-120.jpg', 'ANONYMOUS-121.jpg', 'ANONYMOUS-141.jpg', 'ANONYMOUS-143.jpg', 'ANONYMOUS-144.jpg', 'ANONYMOUS-155.jpg', 'ANONYMOUS-157.jpg', 'ANONYMOUS-161.jpg', 'ANONYMOUS-172.jpg', 'ANONYMOUS-178.jpg', 'ANONYMOUS-185.jpg']",15,2,"['ANONYMOUS-1.jpg', 'ANONYMOUS-109.jpg', 'ANONYMOUS-11.jpg', 'ANONYMOUS-110.jpg', 'ANONYMOUS-111.jpg', 'ANONYMOUS-113.jpg', 'ANONYMOUS-114.jpg', 'ANONYMOUS-115.jpg', 'ANONYMOUS-12.jpg', 'ANONYMOUS-136.jpg']",10,"['RU-0.jpg', 'RU-1.jpg', 'RU-10.jpg', 'RU-100.jpg', 'RU-101.jpg', 'RU-102.jpg', 'RU-103.jpg', 'RU-104.jpg']",8,31,24.4
1926,RU-94.jpg,countries,RU,RU,9,"['ANONYMOUS-10.jpg', 'ANONYMOUS-110.jpg', 'ANONYMOUS-111.jpg', 'ANONYMOUS-128.jpg', 'ANONYMOUS-130.jpg', 'ANONYMOUS-133.jpg', 'ANONYMOUS-136.jpg', 'ANONYMOUS-14.jpg', 'ANONYMOUS-142.jpg', 'ANONYMOUS-148.jpg', 'ANONYMOUS-16.jpg', 'ANONYMOUS-162.jpg', 'ANONYMOUS-167.jpg', 'ANONYMOUS-168.jpg', 'ANONYMOUS-17.jpg']",15,5,"['ANONYMOUS-102.jpg', 'ANONYMOUS-117.jpg', 'ANONYMOUS-120.jpg', 'ANONYMOUS-128.jpg', 'ANONYMOUS-130.jpg', 'ANONYMOUS-132.jpg', 'ANONYMOUS-133.jpg', 'ANONYMOUS-134.jpg', 'ANONYMOUS-135.jpg', 'ANONYMOUS-142.jpg']",10,"['RU-0.jpg', 'RU-1.jpg', 'RU-10.jpg', 'RU-100.jpg', 'RU-101.jpg', 'RU-102.jpg', 'RU-103.jpg', 'RU-104.jpg']",8,29,24.4
1927,RU-95.jpg,countries,RU,RU,5,"['ANONYMOUS-202.jpg', 'ANONYMOUS-248.jpg', 'ANONYMOUS-249.jpg', 'ANONYMOUS-306.jpg', 'ANONYMOUS-33.jpg', 'ANONYMOUS-330.jpg', 'ANONYMOUS-34.jpg', 'ANONYMOUS-425.jpg', 'ANONYMOUS-534.jpg', 'ANONYMOUS-55.jpg', 'ANONYMOUS-582.jpg', 'ANONYMOUS-595.jpg', 'ANONYMOUS-602.jpg', 'ANONYMOUS-65.jpg', 'ANONYMOUS-695.jpg']",15,1,"['ANONYMOUS-10.jpg', 'ANONYMOUS-104.jpg', 'ANONYMOUS-116.jpg', 'ANONYMOUS-119.jpg', 'ANONYMOUS-126.jpg', 'ANONYMOUS-13.jpg', 'ANONYMOUS-131.jpg', 'ANONYMOUS-141.jpg', 'ANONYMOUS-205.jpg', 'ANONYMOUS-206.jpg']",10,"['RU-0.jpg', 'RU-1.jpg', 'RU-10.jpg', 'RU-100.jpg', 'RU-101.jpg', 'RU-102.jpg', 'RU-103.jpg', 'RU-104.jpg']",8,33,24.4
1928,RU-96.jpg,countries,RU,RU,2,"['ANONYMOUS-102.jpg', 'ANONYMOUS-103.jpg', 'ANONYMOUS-109.jpg', 'ANONYMOUS-132.jpg', 'ANONYMOUS-137.jpg', 'ANONYMOUS-153.jpg', 'ANONYMOUS-160.jpg', 'ANONYMOUS-166.jpg', 'ANONYMOUS-18.jpg', 'ANONYMOUS-195.jpg', 'ANONYMOUS-223.jpg', 'ANONYMOUS-225.jpg', 'ANONYMOUS-238.jpg', 'ANONYMOUS-246.jpg', 'ANONYMOUS-26.jpg']",15,1,"['ANONYMOUS-10.jpg', 'ANONYMOUS-104.jpg', 'ANONYMOUS-116.jpg', 'ANONYMOUS-119.jpg', 'ANONYMOUS-126.jpg', 'ANONYMOUS-13.jpg', 'ANONYMOUS-131.jpg', 'ANONYMOUS-141.jpg', 'ANONYMOUS-205.jpg', 'ANONYMOUS-206.jpg']",10,"['RU-0.jpg', 'RU-1.jpg', 'RU-10.jpg', 'RU-100.jpg', 'RU-101.jpg', 'RU-102.jpg', 'RU-103.jpg', 'RU-104.jpg']",8,33,24.4
1929,RU-97.jpg,countries,RU,RU,6,"['ANONYMOUS-1.jpg', 'ANONYMOUS-101.jpg', 'ANONYMOUS-107.jpg', 'ANONYMOUS-12.jpg', 'ANONYMOUS-120.jpg', 'ANONYMOUS-121.jpg', 'ANONYMOUS-141.jpg', 'ANONYMOUS-143.jpg', 'ANONYMOUS-144.jpg', 'ANONYMOUS-155.jpg', 'ANONYMOUS-157.jpg', 'ANONYMOUS-161.jpg', 'ANONYMOUS-172.jpg', 'ANONYMOUS-178.jpg', 'ANONYMOUS-185.jpg']",15,0,"['ANONYMOUS-0.jpg', 'ANONYMOUS-100.jpg', 'ANONYMOUS-101.jpg', 'ANONYMOUS-103.jpg', 'ANONYMOUS-106.jpg', 'ANONYMOUS-108.jpg', 'ANONYMOUS-118.jpg', 'ANONYMOUS-121.jpg', 'ANONYMOUS-124.jpg', 'ANONYMOUS-14.jpg']",10,"['RU-0.jpg', 'RU-1.jpg', 'RU-10.jpg', 'RU-100.jpg', 'RU-101.jpg', 'RU-102.jpg', 'RU-103.jpg', 'RU-104.jpg']",8,31,24.4
1930,RU-98.jpg,countries,RU,RU,8,"['ANONYMOUS-106.jpg', 'ANONYMOUS-124.jpg', 'ANONYMOUS-149.jpg', 'ANONYMOUS-165.jpg', 'ANONYMOUS-174.jpg', 'ANONYMOUS-191.jpg', 'ANONYMOUS-201.jpg', 'ANONYMOUS-222.jpg', 'ANONYMOUS-227.jpg', 'ANONYMOUS-228.jpg', 'ANONYMOUS-331.jpg', 'ANONYMOUS-353.jpg', 'ANONYMOUS-356.jpg', 'ANONYMOUS-360.jpg', 'ANONYMOUS-38.jpg']",15,5,"['ANONYMOUS-102.jpg', 'ANONYMOUS-117.jpg', 'ANONYMOUS-120.jpg', 'ANONYMOUS-128.jpg', 'ANONYMOUS-130.jpg', 'ANONYMOUS-132.jpg', 'ANONYMOUS-133.jpg', 'ANONYMOUS-134.jpg', 'ANONYMOUS-135.jpg', 'ANONYMOUS-142.jpg']",10,"['RU-0.jpg', 'RU-1.jpg', 'RU-10.jpg', 'RU-100.jpg', 'RU-101.jpg', 'RU-102.jpg', 'RU-103.jpg', 'RU-104.jpg']",8,33,24.4
1931,RU-99.jpg,countries,RU,RU,3,"['ANONYMOUS-115.jpg', 'ANONYMOUS-125.jpg', 'ANONYMOUS-129.jpg', 'ANONYMOUS-138.jpg', 'ANONYMOUS-147.jpg', 'ANONYMOUS-151.jpg', 'ANONYMOUS-154.jpg', 'ANONYMOUS-164.jpg', 'ANONYMOUS-175.jpg', 'ANONYMOUS-177.jpg', 'ANONYMOUS-182.jpg', 'ANONYMOUS-187.jpg', 'ANONYMOUS-196.jpg', 'ANONYMOUS-208.jpg', 'ANONYMOUS-213.jpg']",15,3,"['ANONYMOUS-123.jpg', 'ANONYMOUS-127.jpg', 'ANONYMOUS-129.jpg', 'ANONYMOUS-138.jpg', 'ANONYMOUS-147.jpg', 'ANONYMOUS-168.jpg', 'ANONYMOUS-169.jpg', 'ANONYMOUS-170.jpg', 'ANONYMOUS-174.jpg', 'ANONYMOUS-185.jpg']",10,"['RU-0.jpg', 'RU-1.jpg', 'RU-10.jpg', 'RU-100.jpg', 'RU-101.jpg', 'RU-102.jpg', 'RU-103.jpg', 'RU-104.jpg']",8,30,24.4
1932,SE-0.jpg,countries,SE,SE,2,"['ANONYMOUS-102.jpg', 'ANONYMOUS-103.jpg', 'ANONYMOUS-109.jpg', 'ANONYMOUS-132.jpg', 'ANONYMOUS-137.jpg', 'ANONYMOUS-153.jpg', 'ANONYMOUS-160.jpg', 'ANONYMOUS-166.jpg', 'ANONYMOUS-18.jpg', 'ANONYMOUS-195.jpg', 'ANONYMOUS-223.jpg', 'ANONYMOUS-225.jpg', 'ANONYMOUS-238.jpg', 'ANONYMOUS-246.jpg', 'ANONYMOUS-26.jpg']",15,0,"['ANONYMOUS-0.jpg', 'ANONYMOUS-100.jpg', 'ANONYMOUS-101.jpg', 'ANONYMOUS-103.jpg', 'ANONYMOUS-106.jpg', 'ANONYMOUS-108.jpg', 'ANONYMOUS-118.jpg', 'ANONYMOUS-121.jpg', 'ANONYMOUS-124.jpg', 'ANONYMOUS-14.jpg']",10,[],0,24,22.0
1933,SG-0.jpg,countries,SG,SG,1,"['ANONYMOUS-105.jpg', 'ANONYMOUS-112.jpg', 'ANONYMOUS-113.jpg', 'ANONYMOUS-118.jpg', 'ANONYMOUS-119.jpg', 'ANONYMOUS-122.jpg', 'ANONYMOUS-126.jpg', 'ANONYMOUS-127.jpg', 'ANONYMOUS-13.jpg', 'ANONYMOUS-139.jpg', 'ANONYMOUS-140.jpg', 'ANONYMOUS-150.jpg', 'ANONYMOUS-152.jpg', 'ANONYMOUS-156.jpg', 'ANONYMOUS-158.jpg']",15,4,"['ANONYMOUS-105.jpg', 'ANONYMOUS-107.jpg', 'ANONYMOUS-112.jpg', 'ANONYMOUS-122.jpg', 'ANONYMOUS-125.jpg', 'ANONYMOUS-139.jpg', 'ANONYMOUS-148.jpg', 'ANONYMOUS-158.jpg', 'ANONYMOUS-176.jpg', 'ANONYMOUS-179.jpg']",10,"['SG-1.jpg', 'SG-2.jpg', 'SG-3.jpg', 'SG-4.jpg']",4,24,23.2
1934,SG-1.jpg,countries,SG,SG,4,"['ANONYMOUS-104.jpg', 'ANONYMOUS-108.jpg', 'ANONYMOUS-116.jpg', 'ANONYMOUS-123.jpg', 'ANONYMOUS-146.jpg', 'ANONYMOUS-15.jpg', 'ANONYMOUS-163.jpg', 'ANONYMOUS-181.jpg', 'ANONYMOUS-189.jpg', 'ANONYMOUS-19.jpg', 'ANONYMOUS-214.jpg', 'ANONYMOUS-215.jpg', 'ANONYMOUS-219.jpg', 'ANONYMOUS-221.jpg', 'ANONYMOUS-242.jpg']",15,2,"['ANONYMOUS-1.jpg', 'ANONYMOUS-109.jpg', 'ANONYMOUS-11.jpg', 'ANONYMOUS-110.jpg', 'ANONYMOUS-111.jpg', 'ANONYMOUS-113.jpg', 'ANONYMOUS-114.jpg', 'ANONYMOUS-115.jpg', 'ANONYMOUS-12.jpg', 'ANONYMOUS-136.jpg']",10,"['SG-0.jpg', 'SG-2.jpg', 'SG-3.jpg', 'SG-4.jpg']",4,29,23.2
1935,SG-2.jpg,countries,SG,SG,8,"['ANONYMOUS-106.jpg', 'ANONYMOUS-124.jpg', 'ANONYMOUS-149.jpg', 'ANONYMOUS-165.jpg', 'ANONYMOUS-174.jpg', 'ANONYMOUS-191.jpg', 'ANONYMOUS-201.jpg', 'ANONYMOUS-222.jpg', 'ANONYMOUS-227.jpg', 'ANONYMOUS-228.jpg', 'ANONYMOUS-331.jpg', 'ANONYMOUS-353.jpg', 'ANONYMOUS-356.jpg', 'ANONYMOUS-360.jpg', 'ANONYMOUS-38.jpg']",15,5,"['ANONYMOUS-102.jpg', 'ANONYMOUS-117.jpg', 'ANONYMOUS-120.jpg', 'ANONYMOUS-128.jpg', 'ANONYMOUS-130.jpg', 'ANONYMOUS-132.jpg', 'ANONYMOUS-133.jpg', 'ANONYMOUS-134.jpg', 'ANONYMOUS-135.jpg', 'ANONYMOUS-142.jpg']",10,"['SG-0.jpg', 'SG-1.jpg', 'SG-3.jpg', 'SG-4.jpg']",4,29,23.2
1936,SG-3.jpg,countries,SG,SG,6,"['ANONYMOUS-1.jpg', 'ANONYMOUS-101.jpg', 'ANONYMOUS-107.jpg', 'ANONYMOUS-12.jpg', 'ANONYMOUS-120.jpg', 'ANONYMOUS-121.jpg', 'ANONYMOUS-141.jpg', 'ANONYMOUS-143.jpg', 'ANONYMOUS-144.jpg', 'ANONYMOUS-155.jpg', 'ANONYMOUS-157.jpg', 'ANONYMOUS-161.jpg', 'ANONYMOUS-172.jpg', 'ANONYMOUS-178.jpg', 'ANONYMOUS-185.jpg']",15,2,"['ANONYMOUS-1.jpg', 'ANONYMOUS-109.jpg', 'ANONYMOUS-11.jpg', 'ANONYMOUS-110.jpg', 'ANONYMOUS-111.jpg', 'ANONYMOUS-113.jpg', 'ANONYMOUS-114.jpg', 'ANONYMOUS-115.jpg', 'ANONYMOUS-12.jpg', 'ANONYMOUS-136.jpg']",10,"['SG-0.jpg', 'SG-1.jpg', 'SG-2.jpg', 'SG-4.jpg']",4,27,23.2
1937,SG-4.jpg,countries,SG,SG,3,"['ANONYMOUS-115.jpg', 'ANONYMOUS-125.jpg', 'ANONYMOUS-129.jpg', 'ANONYMOUS-138.jpg', 'ANONYMOUS-147.jpg', 'ANONYMOUS-151.jpg', 'ANONYMOUS-154.jpg', 'ANONYMOUS-164.jpg', 'ANONYMOUS-175.jpg', 'ANONYMOUS-177.jpg', 'ANONYMOUS-182.jpg', 'ANONYMOUS-187.jpg', 'ANONYMOUS-196.jpg', 'ANONYMOUS-208.jpg', 'ANONYMOUS-213.jpg']",15,4,"['ANONYMOUS-105.jpg', 'ANONYMOUS-107.jpg', 'ANONYMOUS-112.jpg', 'ANONYMOUS-122.jpg', 'ANONYMOUS-125.jpg', 'ANONYMOUS-139.jpg', 'ANONYMOUS-148.jpg', 'ANONYMOUS-158.jpg', 'ANONYMOUS-176.jpg', 'ANONYMOUS-179.jpg']",10,"['SG-0.jpg', 'SG-1.jpg', 'SG-2.jpg', 'SG-3.jpg']",4,28,23.2
1938,SI-0.jpg,countries,SI,SI,8,"['ANONYMOUS-106.jpg', 'ANONYMOUS-124.jpg', 'ANONYMOUS-149.jpg', 'ANONYMOUS-165.jpg', 'ANONYMOUS-174.jpg', 'ANONYMOUS-191.jpg', 'ANONYMOUS-201.jpg', 'ANONYMOUS-222.jpg', 'ANONYMOUS-227.jpg', 'ANONYMOUS-228.jpg', 'ANONYMOUS-331.jpg', 'ANONYMOUS-353.jpg', 'ANONYMOUS-356.jpg', 'ANONYMOUS-360.jpg', 'ANONYMOUS-38.jpg']",15,4,"['ANONYMOUS-105.jpg', 'ANONYMOUS-107.jpg', 'ANONYMOUS-112.jpg', 'ANONYMOUS-122.jpg', 'ANONYMOUS-125.jpg', 'ANONYMOUS-139.jpg', 'ANONYMOUS-148.jpg', 'ANONYMOUS-158.jpg', 'ANONYMOUS-176.jpg', 'ANONYMOUS-179.jpg']",10,"['SI-1.jpg', 'SI-2.jpg', 'SI-3.jpg', 'SI-4.jpg']",4,29,23.2
1939,SI-1.jpg,countries,SI,SI,6,"['ANONYMOUS-1.jpg', 'ANONYMOUS-101.jpg', 'ANONYMOUS-107.jpg', 'ANONYMOUS-12.jpg', 'ANONYMOUS-120.jpg', 'ANONYMOUS-121.jpg', 'ANONYMOUS-141.jpg', 'ANONYMOUS-143.jpg', 'ANONYMOUS-144.jpg', 'ANONYMOUS-155.jpg', 'ANONYMOUS-157.jpg', 'ANONYMOUS-161.jpg', 'ANONYMOUS-172.jpg', 'ANONYMOUS-178.jpg', 'ANONYMOUS-185.jpg']",15,2,"['ANONYMOUS-1.jpg', 'ANONYMOUS-109.jpg', 'ANONYMOUS-11.jpg', 'ANONYMOUS-110.jpg', 'ANONYMOUS-111.jpg', 'ANONYMOUS-113.jpg', 'ANONYMOUS-114.jpg', 'ANONYMOUS-115.jpg', 'ANONYMOUS-12.jpg', 'ANONYMOUS-136.jpg']",10,"['SI-0.jpg', 'SI-2.jpg', 'SI-3.jpg', 'SI-4.jpg']",4,27,23.2
